 1.0000E-01   5.939260675204289D+01   1.369847646964085D+02   3.682518463175927D+01   1.001595800646491D+02
 1.0500E-01   5.915455722118869D+01   1.314789635548283D+02   3.783845251169993D+01   9.364051104312847D+01
 1.2500E-01   6.003451383684562D+01   1.159365181675448D+02   4.307723256727777D+01   7.285928560026703D+01
 1.4000E-01   6.228095229788795D+01   1.091310145421450D+02   4.797156855132242D+01   6.115944599082254D+01
 1.5500E-01   6.579871610102468D+01   1.055305159338205D+02   5.360883418420448D+01   5.192168174961603D+01
 1.7500E-01   7.219587202797914D+01   1.046552116866946D+02   6.213431749445502D+01   4.252089419223962D+01
 2.0000E-01   8.237392567908796D+01   1.091624192384739D+02   7.372183327409698D+01   3.544058596437696D+01
 2.2000E-01   8.392537299902779D+01   1.085275024315359D+02   7.543749168304065D+01   3.309001074849533D+01
 2.5000E-01   7.562020001784437D+01   9.798594590064664D+01   6.702580439861021D+01   3.096014150203641D+01
 3.0000E-01   5.935382664582382D+01   7.821167706588457D+01   5.089112088399678D+01   2.732055618188785D+01
 3.1750E-01   5.436110774894394D+01   7.216000514960984D+01   4.598749989909227D+01   2.617250525051756D+01
 3.5000E-01   4.578048895387526D+01   6.188030441314204D+01   3.762009100616340D+01   2.426021340697866D+01
 4.0000E-01   3.534063737520092D+01   4.922514848562947D+01   2.767561784292706D+01   2.154953064270241D+01
 4.5000E-01   2.828385807535952D+01   4.032022506894744D+01   2.113572441850467D+01   1.918450065044275D+01
 5.3000E-01   2.137701306072483D+01   3.125102406487206D+01   1.499879740091505D+01   1.625222666395700D+01
 5.7000E-01   1.916810722294021D+01   2.823477594216272D+01   1.318494166745657D+01   1.504983427470616D+01
 6.5000E-01   1.609939490243991D+01   2.387543665253089D+01   1.087682311559277D+01   1.299861353693811D+01
 7.3000E-01   1.423634506602477D+01   2.098709278683197D+01   9.683368531785053D+00   1.130372425504692D+01
 8.5000E-01   1.234940364476007D+01   1.764586621569768D+01   8.586515256666795D+00   9.059350959030883D+00
 1.0000E+00   1.091406923868175D+01   1.496463019441072D+01   7.842261507907595D+00   7.122368686503122D+00
 1.1500E+00   9.822582859525088D+00   1.310596085190313D+01   7.224438020839361D+00   5.881522831063775D+00
 1.3000E+00   8.804433384440095D+00   1.167557663569603D+01   6.422319153379275D+00   5.253257482316767D+00
 1.3500E+00   8.506497174885766D+00   1.134724499155682D+01   6.153582472192331D+00   5.193662519364485D+00
 1.4000E+00   8.279469603607813D+00   1.110317510958052D+01   5.918863849857088D+00   5.184311259723428D+00
 1.5300E+00   7.728390212043310D+00   1.052793328386499D+01   5.285215613907009D+00   5.242717669957979D+00
 1.6500E+00   7.259590616767623D+00   1.014775529455884D+01   4.670736815153206D+00   5.477018479405640D+00
 1.8000E+00   6.677021335039737D+00   9.867686238420504D+00   3.791565921565032D+00   6.076120316855474D+00
