 1.0000E-01   1.165299040741759D+03   1.325346262000920D+03   1.133684426897957D+03   1.916618351029639D+02
 1.0500E-01   1.009874007055950D+03   1.176608316164527D+03   9.759328708928249D+02   2.006754452717025D+02
 1.2500E-01   5.948569204558447D+02   7.539550325366085D+02   5.583747225685407D+02   1.955803099680678D+02
 1.4000E-01   4.112509060032792D+02   5.587933534365827D+02   3.729392034950774D+02   1.858541499415055D+02
 1.5500E-01   2.338200844524127D+02   3.662698320379579D+02   1.923747151125461D+02   1.738951169254116D+02
 1.7500E-01   2.289286393086779D+02   3.235878163974930D+02   2.003051785412303D+02   1.232826378562627D+02
 2.0000E-01   2.506110508672191D+02   3.281692592618880D+02   2.260412852512294D+02   1.021279740106588D+02
 2.2000E-01   2.396065940593574D+02   3.104852725512332D+02   2.155232439278970D+02   9.496202862333621D+01
 2.5000E-01   1.995920953652212D+02   2.633500547079681D+02   1.754224684580653D+02   8.792758624990280D+01
 3.0000E-01   1.464473135955034D+02   1.990063258538489D+02   1.234824274685496D+02   7.552389838529939D+01
 3.1750E-01   1.334971668208726D+02   1.831818828866584D+02   1.109138222853028D+02   7.226806060135564D+01
 3.5000E-01   1.032230600862133D+02   1.490511790186118D+02   8.086552834544368D+01   6.818565067316818D+01
 4.0000E-01   7.413107023863000D+01   1.138630926612483D+02   5.342289892050962D+01   6.044019374073866D+01
 4.5000E-01   5.549068976987047D+01   9.038408732717225D+01   3.608781678054267D+01   5.429627054662955D+01
 5.3000E-01   4.183945421021165D+01   7.069208044790989D+01   2.528530551889002D+01   4.540677492901987D+01
 5.7000E-01   3.726608789916969D+01   6.373954637766759D+01   2.189940780618562D+01   4.184013857148197D+01
 6.5000E-01   3.046400706939735D+01   5.286188176616135D+01   1.703099002663234D+01   3.583089173952901D+01
 7.3000E-01   2.705122527100774D+01   4.529139248467035D+01   1.521516949534920D+01   3.007622298932117D+01
 8.5000E-01   2.435242770912357D+01   3.817863184058865D+01   1.416112561283061D+01   2.401750622775803D+01
 1.0000E+00   2.131559666339474D+01   3.261772529054205D+01   1.215294019648790D+01   2.046478509405416D+01
 1.1500E+00   1.964863745693692D+01   3.028177679417287D+01   1.103819877571541D+01   1.924357801845746D+01
 1.3000E+00   1.834124320124538D+01   2.975216300950362D+01   9.828281299216144D+00   1.992388171028747D+01
 1.3500E+00   1.861850706919588D+01   3.014774523290117D+01   1.023333826096367D+01   1.991440697193749D+01
 1.4000E+00   1.814059510862997D+01   2.983649871026948D+01   9.723586597293055D+00   2.011291211297644D+01
 1.5300E+00   1.751935398629427D+01   2.994348125366443D+01   9.114180218676307D+00   2.082930103498812D+01
 1.6500E+00   1.673953923196330D+01   2.995515825114884D+01   8.131533013283740D+00   2.182362523786509D+01
 1.8000E+00   1.580446197835238D+01   2.956237461236237D+01   7.013925006341836D+00   2.254844960602053D+01
 1.9000E+00   1.519919447470456D+01   2.904676775744524D+01   6.246747035617295D+00   2.280002072182794D+01
 2.0000E+00   1.467887707074147D+01   2.855687920046172D+01   5.639578520280494D+00   2.291730068018122D+01
 2.1500E+00   1.429299039573167D+01   2.794254064418059D+01   5.407012854346155D+00   2.253552778983443D+01
 2.2700E+00   1.387893510860024D+01   2.731932999753217D+01   5.128952439639437D+00   2.219037755789274D+01
 2.3500E+00   1.366538583632540D+01   2.692401011713524D+01   5.041281730887718D+00   2.188272838624754D+01
 2.5000E+00   1.313088234763539D+01   2.590836378150965D+01   4.921192890854225D+00   2.098717089065543D+01
 2.7500E+00   1.331577453097880D+01   2.456735056993417D+01   6.307670828444273D+00   1.825967974148990D+01
 2.9000E+00   1.363942846401245D+01   2.401274048819355D+01   7.143015112993618D+00   1.686972537519993D+01
 3.1000E+00   1.327169326561054D+01   2.269689961131280D+01   7.183096100915810D+00   1.551380351039698D+01
 3.3500E+00   1.409639546249497D+01   2.248284225743758D+01   8.362961171659684D+00   1.411988108577789D+01
 3.5000E+00   1.140810323655474D+01   1.995416946069519D+01   4.976851759736875D+00   1.497731770095831D+01
 3.7500E+00   9.651439563657338D+00   1.724854066168327D+01   3.702533707546287D+00   1.354600695413698D+01
 4.0000E+00   8.724260262545098D+00   1.546347195965296D+01   3.217239438477991D+00   1.224623252117498D+01
 4.5200E+00   7.194318809830826D+00   1.231711601800230D+01   2.673839316094731D+00   9.643276701907567D+00
 4.8000E+00   6.667317972515082D+00   1.106640830634090D+01   2.646454931067606D+00   8.419953375273291D+00
 5.0000E+00   6.385116006252531D+00   1.033551534292391D+01   2.694687671857309D+00   7.640827671066603D+00
 5.3000E+00   5.939450762832075D+00   9.288178310367922D+00   2.718680089369265D+00   6.569498220998661D+00
 5.6000E+00   6.251933776980557D+00   9.009777893698566D+00   3.551006531047058D+00   5.458771362651508D+00
 5.9000E+00   7.049413833076096D+00   9.367221857936968D+00   4.704048038052212D+00   4.663173819884757D+00
 6.7500E+00   5.833035329489814D+00   7.571048025859353D+00   3.893393874418681D+00   3.677654151440675D+00
 7.5500E+00   4.304536182827118D+00   5.556435640273125D+00   2.849620309102274D+00   2.706815331170853D+00
 8.2500E+00   4.069957220257926D+00   4.885882069735338D+00   3.095103402239378D+00   1.790778667495961D+00
 8.7000E+00   5.060225986942103D+00   5.625196390505389D+00   4.351034917321894D+00   1.274161473183496D+00
 9.0000E+00   6.473444078006006D+00   6.868571725193718D+00   5.945648766756110D+00   9.229229584376060D-01
 9.3000E+00   1.057352272905917D+01   1.089593484418854D+01   1.007381125384322D+01   8.221235903453279D-01
 9.7500E+00   1.273627319652431D+01   1.308818754041182D+01   1.212293509706614D+01   9.652524433456802D-01
 1.0000E+01   1.313109656823775D+01   1.349110151527886D+01   1.247594348029134D+01   1.015158034987518D+00
 1.0500E+01   1.255006035111079D+01   1.292563580186586D+01   1.183556550947778D+01   1.090070292388087D+00
 1.1000E+01   1.113304141370516D+01   1.151012652568340D+01   1.040846633791395D+01   1.101660187769447D+00
 1.1400E+01   9.734630132100889D+00   1.010938749395951D+01   9.020511732604616D+00   1.088875761354903D+00
 1.2000E+01   7.232861246443836D+00   7.585289686088125D+00   6.588739732698329D+00   9.965499533898003D-01
 1.2700E+01   5.864142037429422D+00   6.129997059294309D+00   5.376034577845227D+00   7.539624814490784D-01
 1.3500E+01   6.827647745644282D+00   7.007925309228297D+00   6.456691906106943D+00   5.512334031213524D-01
 1.5000E+01   7.958503706519840D+00   8.071294569218340D+00   7.678147351554601D+00   3.931472176637404D-01
 1.6500E+01   1.020501704571021D+01   1.029735848762705D+01   9.916274254707384D+00   3.810842329196604D-01
 1.8000E+01   9.187695565003676D+00   9.274419090767296D+00   8.895229041790753D+00   3.791900489765485D-01
 1.9000E+01   8.317786418461647D+00   8.396787808059948D+00   8.042242200423814D+00   3.545456076361369D-01
 2.0000E+01   7.322130223873118D+00   7.392549323902498D+00   7.072270028736536D+00   3.202792951659599D-01
 2.1000E+01   6.667408401454780D+00   6.727341810679619D+00   6.446810100966097D+00   2.805317097135218D-01
 2.3000E+01   6.022629512231914D+00   6.064709946180123D+00   5.848074355020669D+00   2.166355911594584D-01
 2.5000E+01   5.851340769615184D+00   5.881205345867059D+00   5.706885885786296D+00   1.743194600807625D-01
 2.6500E+01   5.725681073729498D+00   5.750634481816021D+00   5.592357437993190D+00   1.582770438228324D-01
 2.7500E+01   5.396233443989683D+00   5.418741692028392D+00   5.271145994723295D+00   1.475956973050950D-01
