 1.0000E-01   5.048359210536521D+01   9.234640865650354D+01   3.100979824429188D+01   6.133661041221168D+01
 1.0500E-01   5.042624100666386D+01   9.054496535667593D+01   3.219108867980135D+01   5.835387667687457D+01
 1.2500E-01   5.147226880955328D+01   8.563656763945858D+01   3.722748634823369D+01   4.840908129122490D+01
 1.4000E-01   5.321402610439345D+01   8.365117044856721D+01   4.128681878232009D+01   4.236435166624711D+01
 1.5500E-01   5.567805340733241D+01   8.292963190727987D+01   4.553633091714246D+01   3.739330099013745D+01
 1.7500E-01   5.998153565334393D+01   8.371364839275648D+01   5.154978313731200D+01   3.216386525544448D+01
 2.0000E-01   6.675021992019997D+01   8.738670619705080D+01   5.932376423852155D+01   2.806294195852923D+01
 2.2000E-01   6.785874700752126D+01   8.735271249775977D+01   6.036730999100222D+01   2.698540250675760D+01
 2.5000E-01   6.242671209874297D+01   8.112847303642231D+01   5.449708652580957D+01   2.663138651061271D+01
 3.0000E-01   5.161716491504467D+01   6.932277413353366D+01   4.319274372026949D+01   2.613003041326415D+01
 3.1750E-01   4.825662512288581D+01   6.567647206817824D+01   3.967507756929320D+01   2.600139449888503D+01
 3.5000E-01   4.238783092439380D+01   5.938777564549361D+01   3.347674342426591D+01   2.591103222122769D+01
 4.0000E-01   3.501319891945596D+01   5.146195352418060D+01   2.564263364675935D+01   2.581931987742124D+01
 4.5000E-01   2.978003864032075D+01   4.565422352844581D+01   2.012807160363454D+01   2.552615192481132D+01
 5.3000E-01   2.428848015531686D+01   3.921629968909496D+01   1.449962849250138D+01   2.471667119659357D+01
 5.7000E-01   2.236501763726974D+01   3.681630988153147D+01   1.262902466288441D+01   2.418728521864706D+01
 6.5000E-01   1.948572941260758D+01   3.300062018713178D+01   1.000957941559631D+01   2.299104077153548D+01
 7.3000E-01   1.758661289471404D+01   3.020704260443025D+01   8.533479811504847D+00   2.167356279292541D+01
 8.5000E-01   1.570967254627327D+01   2.705912765224099D+01   7.458967847880834D+00   1.960015980436015D+01
 1.0000E+00   1.433802476736670D+01   2.426915640232231D+01   7.053940186035692D+00   1.721521621628662D+01
 1.1500E+00   1.323407023632798D+01   2.209539324972129D+01   6.593925700678215D+00   1.550146754904308D+01
 1.3000E+00   1.207933525354631D+01   2.019804541952330D+01   5.749467004686452D+00   1.444857841483686D+01
 1.3500E+00   1.166289401684954D+01   1.959471728569040D+01   5.406368695200233D+00   1.418834859049017D+01
 1.4000E+00   1.128336872675887D+01   1.903571711223170D+01   5.070204130010208D+00   1.396551298222148D+01
 1.5300E+00   1.027567535406858D+01   1.762897293810088D+01   4.182696327176886D+00   1.344627661092400D+01
 1.6500E+00   9.442085782424638D+00   1.647657125199226D+01   3.462146019304878D+00   1.301442523268739D+01
 1.8000E+00   8.496066830380160D+00   1.515635949946531D+01   2.692562521358445D+00   1.246379697810686D+01
 1.9000E+00   7.968066539470930D+00   1.439987666517161D+01   2.297435994335077D+00   1.210244067083654D+01
 2.0000E+00   7.434367311223043D+00   1.362990364154440D+01   1.920305416209326D+00   1.170959822533507D+01
 2.1500E+00   6.742037061310723D+00   1.258251865569431D+01   1.453676299148477D+00   1.112884235654583D+01
 2.2700E+00   6.255685740469370D+00   1.180385258968586D+01   1.153567196255275D+00   1.065028539343058D+01
 2.3500E+00   5.947079778833763D+00   1.132441168570657D+01   9.938670174494566D-01   1.033054466825711D+01
 2.5000E+00   5.447843622629925D+00   1.045899143258236D+01   7.947938839220281D-01   9.664197548660335D+00
 2.7500E+00   4.792856613826426D+00   9.217313592607692D+00   6.243573296637447D-01   8.592956262943945D+00
 2.9000E+00   4.440394235695878D+00   8.521773356711227D+00   5.521312857651097D-01   7.969642070946117D+00
 3.1000E+00   4.035552520734290D+00   7.703402914808558D+00   4.837672139592291D-01   7.219635700849330D+00
 3.3500E+00   3.582977368321463D+00   6.800398806707967D+00   4.090294398810657D-01   6.391369366826900D+00
 3.5000E+00   3.345235970395238D+00   6.323475423150948D+00   3.727411135888715D-01   5.950734309562076D+00
 3.7500E+00   2.971898301311278D+00   5.580892418244815D+00   3.207348681314469D-01   5.260157550113369D+00
 4.0000E+00   2.642458006719271D+00   4.920946519389974D+00   2.798384214523576D-01   4.641108097937615D+00
 4.5200E+00   2.091084174998760D+00   3.799548043185507D+00   2.230576170648717D-01   3.576490426120636D+00
 4.8000E+00   1.855497469805131D+00   3.320691381533162D+00   2.062981217934521D-01   3.114393259739709D+00
 5.0000E+00   1.705603210200874D+00   3.023526630264081D+00   1.982359010488611D-01   2.825290729215221D+00
 5.3000E+00   1.506249836669245D+00   2.628583202456279D+00   1.896973886536766D-01   2.438885813802602D+00
 5.6000E+00   1.329347802165011D+00   2.288416977412429D+00   1.795339957427758D-01   2.108882981669653D+00
 5.9000E+00   1.169863364024229D+00   1.990852171187072D+00   1.664214660597980D-01   1.824430705127274D+00
 6.7500E+00   7.953976541734614D-01   1.309033229081172D+00   1.423199282675076D-01   1.166713300813664D+00
 7.5500E+00   5.547233422992630D-01   8.537099198004807D-01   1.506225997712734D-01   7.030873200292072D-01
 8.2500E+00   6.043180063774105D-01   7.061802385009219D-01   4.235056900423366D-01   2.826745484585858D-01
 8.7000E+00   1.892666887373354D+00   1.926647806523589D+00   1.786880625881607D+00   1.397671806419821D-01
 9.0000E+00   3.406558658654485D+00   3.429991846320391D+00   3.311139229445633D+00   1.188526168747588D-01
 9.3000E+00   7.856563491956376D+00   7.922302547024848D+00   7.646860469863904D+00   2.754420771609449D-01
 9.7500E+00   9.853953565770665D+00   9.956337737635542D+00   9.513755484138301D+00   4.425822534972425D-01
 1.0000E+01   9.897033966992083D+00   1.001171978076670D+01   9.502921692957688D+00   5.087980878090180D-01
 1.0500E+01   8.316715770625180D+00   8.445355469531433D+00   7.873490731987774D+00   5.718647375436603D-01
 1.1000E+01   6.398920215147977D+00   6.532834976772184D+00   5.966494412729658D+00   5.663405640425248D-01
 1.1400E+01   4.994158055604514D+00   5.132852344302716D+00   4.584452397569345D+00   5.483999467333712D-01
 1.2000E+01   3.011641332119575D+00   3.156811156736274D+00   2.665234839546738D+00   4.915763171895366D-01
