 1.0000E-01   8.884303436198745D+02   9.878959494332614D+02   8.376974702798479D+02   1.501984791534131D+02
 1.0500E-01   7.308412284136039D+02   8.284549827112259D+02   6.817890972010672D+02   1.466658855101591D+02
 1.2500E-01   4.162098215284940D+02   5.068298053286791D+02   3.733698886817886D+02   1.334599166468910D+02
 1.4000E-01   3.025231752089858D+02   3.898420308222858D+02   2.617530208394022D+02   1.280890099828836D+02
 1.5500E-01   1.986298887898827D+02   2.865974749454232D+02   1.568524910959612D+02   1.297449838494620D+02
 1.7500E-01   1.941333730617353D+02   2.698636493683906D+02   1.639752898062887D+02   1.058883595621018D+02
 2.0000E-01   2.083531005429715D+02   2.748727835121284D+02   1.819344261684538D+02   9.293835734367451D+01
 2.2000E-01   2.014387597297414D+02   2.647827306233606D+02   1.751159434152570D+02   8.966678720810356D+01
 2.5000E-01   1.752670327379116D+02   2.364717463918292D+02   1.478803696187864D+02   8.859137677304270D+01
 3.0000E-01   1.396020867348943D+02   1.975138018828485D+02   1.114797475867833D+02   8.603405429606515D+01
 3.1750E-01   1.308803580573335D+02   1.877467899662163D+02   1.024219042991346D+02   8.532488566708174D+01
 3.5000E-01   1.099108127632479D+02   1.665687421328646D+02   7.911656186014002D+01   8.745218027272455D+01
 4.0000E-01   8.804434514070158D+01   1.433562764496744D+02   5.558953015271489D+01   8.776674629695954D+01
 4.5000E-01   7.257293427910402D+01   1.267509020243072D+02   3.839132862629208D+01   8.835957339801510D+01
 5.3000E-01   6.004824394336876D+01   1.101765257978060D+02   2.750823656998662D+01   8.266828922781937D+01
 5.7000E-01   5.569963186302689D+01   1.040153475439724D+02   2.377184299810664D+01   8.024350454586578D+01
 6.5000E-01   4.880228401806592D+01   9.392451715066787D+01   1.795692299520336D+01   7.596759415546448D+01
 7.3000E-01   4.436924450311788D+01   8.612949215400752D+01   1.579924950068386D+01   7.033024265332368D+01
 8.5000E-01   4.030309151799783D+01   7.745235489371336D+01   1.475611767024288D+01   6.269623722347045D+01
 1.0000E+00   3.572929911597073D+01   6.875140933445400D+01   1.246326192499195D+01   5.628814740946204D+01
 1.1500E+00   3.238200650553179D+01   6.204485698010874D+01   1.126487423392647D+01   5.077998274618228D+01
 1.3000E+00   2.942119016680720D+01   5.646359991575582D+01   1.004761115748615D+01   4.641598875826969D+01
 1.3500E+00   2.903152654740033D+01   5.508171578346077D+01   1.056212514227086D+01   4.451959064118991D+01
 1.4000E+00   2.824341407882207D+01   5.360823049873224D+01   1.007797968128217D+01   4.353025081745007D+01
 1.5300E+00   2.636457628601787D+01   4.991156660261399D+01   9.375056040720342D+00   4.053651056189366D+01
 1.6500E+00   2.449192966597445D+01   4.669317575968065D+01   8.224950151059595D+00   3.846822560862108D+01
 1.8000E+00   2.240109770522723D+01   4.295069943520892D+01   7.137339187667363D+00   3.581336024754155D+01
 1.9000E+00   2.114574612886371D+01   4.070051218586121D+01   6.497004230856689D+00   3.420350795500453D+01
 2.0000E+00   1.992326837894127D+01   3.846189561691094D+01   5.949232258629100D+00   3.251266335828184D+01
 2.1500E+00   1.871137223225475D+01   3.564705683786757D+01   5.829298153929479D+00   2.981775868393810D+01
 2.2700E+00   1.787324075327070D+01   3.365289534438538D+01   5.729113307761640D+00   2.792378203662373D+01
