 1.0000E-01   9.859440732497073D+02   1.080279026834475D+03   9.312821538041767D+02   1.489968730302981D+02
 1.0500E-01   8.107714928071988D+02   9.040922909556491D+02   7.573940823033698D+02   1.466982086522798D+02
 1.2500E-01   4.634305630943823D+02   5.526530243509475D+02   4.139656023709065D+02   1.386874219800415D+02
 1.4000E-01   3.353701440448839D+02   4.231387855930813D+02   2.864917723227442D+02   1.366470132703371D+02
 1.5500E-01   2.182556372240031D+02   3.083553453792156D+02   1.673109281523880D+02   1.410444172268276D+02
 1.7500E-01   1.955179958271960D+02   2.754703402528459D+02   1.549719710646423D+02   1.204983691882036D+02
 2.0000E-01   1.930098831396081D+02   2.653504994647016D+02   1.555931123026728D+02   1.097573871620288D+02
 2.2000E-01   1.802406397675794D+02   2.493628220388416D+02   1.433504095708446D+02   1.060124124679970D+02
 2.5000E-01   1.541250771481351D+02   2.201681875010593D+02   1.176953109486446D+02   1.024728765524146D+02
 3.0000E-01   1.234627976683522D+02   1.846906973672970D+02   8.832883612319850D+01   9.636186124409849D+01
 3.1750E-01   1.161979173512235D+02   1.759557562779105D+02   8.129153149244422D+01   9.466422478546625D+01
 3.5000E-01   9.781199167688320D+01   1.569229314845210D+02   6.092342531180661D+01   9.599950617271438D+01
 4.0000E-01   7.968787149111634D+01   1.364657290363789D+02   4.248653219462382D+01   9.397919684175508D+01
 4.5000E-01   6.684961849649892D+01   1.217123892353003D+02   2.897321592975879D+01   9.273917330554147D+01
 5.3000E-01   5.652111781342336D+01   1.065454171044377D+02   2.159672240799912D+01   8.494869469643862D+01
 5.7000E-01   5.288422124015211D+01   1.008356156698604D+02   1.893775133325951D+01   8.189786433660082D+01
 6.5000E-01   4.673203382277826D+01   9.117316152322201D+01   1.448461263605282D+01   7.668854888716916D+01
 7.3000E-01   4.268638365691196D+01   8.362782933899197D+01   1.298490344582848D+01   7.064292589316352D+01
 8.5000E-01   3.869614967567545D+01   7.499076546751498D+01   1.208445612602267D+01   6.290630934149229D+01
 1.0000E+00   3.378933337148126D+01   6.612306695157653D+01   9.370782051024536D+00   5.675228490055200D+01
 1.1500E+00   3.021692661279016D+01   5.930923973988054D+01   8.043303445372057D+00   5.126593629450849D+01
 1.3000E+00   2.732971424852711D+01   5.377666980759426D+01   7.205940787937566D+00   4.657072901965671D+01
 1.3500E+00   2.704090166152736D+01   5.246608222815863D+01   7.936159084534190D+00   4.452992314362444D+01
 1.4000E+00   2.634267685082318D+01   5.103409954550597D+01   7.669868441782266D+00   4.336423110372371D+01
 1.5300E+00   2.475001505639790D+01   4.749647170881993D+01   7.570921764508284D+00   3.992554994431165D+01
 1.6500E+00   2.311788688720514D+01   4.438289613892967D+01   6.899125086450528D+00   3.748377105247915D+01
 1.8000E+00   2.130263890168927D+01   4.076224173834427D+01   6.313952954218149D+00   3.444828878412613D+01
 1.9000E+00   2.018963056264766D+01   3.855217390208720D+01   5.927390915944160D+00   3.262478298614304D+01
 2.0000E+00   1.914836757477006D+01   3.642127672456660D+01   5.652364067872966D+00   3.076891265669364D+01
 2.1500E+00   1.814904558933793D+01   3.373511472661092D+01   5.851068492665798D+00   2.788404623394512D+01
 2.2700E+00   1.747603954906969D+01   3.187582798710237D+01   5.984223172681215D+00   2.589160481442115D+01
 2.3500E+00   1.696256125863675D+01   3.065563564653839D+01   5.946020226460789D+00   2.470961542007760D+01
 2.5000E+00   1.604235948364443D+01   2.843074031207060D+01   5.874065710687946D+00   2.255667460138266D+01
 2.7500E+00   1.587481743910089D+01   2.607609249560569D+01   7.147866493024980D+00   1.892822600258071D+01
 2.9000E+00   1.614174882566802D+01   2.534055617343310D+01   7.867320674232699D+00   1.747323549920041D+01
 3.1000E+00   1.546697718869996D+01   2.365061682501391D+01   7.696283322431029D+00   1.595433350258288D+01
 3.3500E+00   1.550915577762435D+01   2.273964968703157D+01   8.497674971354868D+00   1.424197471567671D+01
 3.5000E+00   1.328288773382698D+01   2.053414107907360D+01   5.652832059067100D+00   1.488130902000650D+01
 3.7500E+00   1.122259088391941D+01   1.749748098713218D+01   4.409835855923846D+00   1.308764513120834D+01
 4.0000E+00   1.005327874509792D+01   1.553128180953954D+01   3.844437116276200D+00   1.168684469326333D+01
 4.5200E+00   8.051043422598147D+00   1.212970123405721D+01   3.144596368419013D+00   8.985104865638199D+00
 4.8000E+00   7.413006788942650D+00   1.090521887067288D+01   3.102431139923230D+00   7.802787730749651D+00
 5.0000E+00   7.454412695984031D+00   1.056307437469617D+01   3.297732368021863D+00   7.265342006674308D+00
 5.3000E+00   6.773477554310318D+00   9.382944962823782D+00   3.162235531798161D+00   6.220709431025621D+00
 5.6000E+00   6.964870038170247D+00   9.104314043234449D+00   3.935271109589475D+00   5.169042933644976D+00
 5.9000E+00   7.839775346080834D+00   9.638117662466328D+00   5.074359095359257D+00   4.563758567107074D+00
 6.7500E+00   6.604922591713086D+00   7.940462043032323D+00   4.266855849109518D+00   3.673606193922807D+00
 7.5500E+00   4.928784628529325D+00   5.863536815459062D+00   3.206704401404015D+00   2.656832414055048D+00
 8.2500E+00   6.275594951969870D+00   6.952865897557111D+00   4.894072625266945D+00   2.058793272290164D+00
 8.7000E+00   8.601775845678077D+00   9.187367049137389D+00   7.318167488035076D+00   1.869199561102316D+00
 9.0000E+00   1.079557627092240D+01   1.132857272794695D+01   9.548259467959200D+00   1.780313259987750D+00
 9.3000E+00   1.291624704321880D+01   1.341492291833478D+01   1.163483333194961D+01   1.780089586385171D+00
 9.7500E+00   1.216017257100835D+01   1.262711376935685D+01   1.089627480058197D+01   1.730838968774872D+00
 1.0000E+01   1.093482313062750D+01   1.137527012435194D+01   9.706126646015306D+00   1.669143478336635D+00
 1.0500E+01   8.847199702034032D+00   9.241945381500445D+00   7.762741914050547D+00   1.479203467449897D+00
 1.1000E+01   7.505512846187456D+00   7.858400235007082D+00   6.541931390239236D+00   1.316468844767844D+00
 1.1400E+01   6.643834514121367D+00   6.970465290716509D+00   5.762121341493236D+00   1.208343949223272D+00
 1.2000E+01   5.593469008213120D+00   5.880349427528133D+00   4.839393750811848D+00   1.040955676716282D+00
 1.2700E+01   5.553246117725504D+00   5.760545864974333D+00   4.940451977131910D+00   8.200938878424227D-01
 1.3500E+01   6.389648828574170D+00   6.545086662293849D+00   5.872093343329708D+00   6.729933189641432D-01
 1.5000E+01   6.732213392964642D+00   6.839808428731187D+00   6.321689950953022D+00   5.181184777781674D-01
 1.6500E+01   7.737147675774384D+00   7.831567345530057D+00   7.362494939601159D+00   4.690724059288985D-01
 1.8000E+01   7.106486154412611D+00   7.194161631484842D+00   6.753593918262042D+00   4.405677132228018D-01
 1.9000E+01   6.278352870286954D+00   6.354610477180266D+00   5.955393320871851D+00   3.992171563084147D-01
 2.0000E+01   5.230987267749443D+00   5.296544824833727D+00   4.942899120120551D+00   3.536457047131741D-01
 2.1000E+01   4.543177658389907D+00   4.595964366703830D+00   4.295524318005899D+00   3.004400486979301D-01
 2.3000E+01   3.802537697411207D+00   3.835745640194268D+00   3.615736947154170D+00   2.200086930400970D-01
 2.5000E+01   3.688759835534072D+00   3.710199949467209D+00   3.545197287986579D+00   1.650026614806291D-01
 2.6500E+01   3.858462258641594D+00   3.876366019286148D+00   3.731495371777800D+00   1.448706475083479D-01
 2.7500E+01   3.721500527749704D+00   3.737352869788492D+00   3.604626033997568D+00   1.327268357909239D-01
 2.9500E+01   3.464716312701082D+00   3.477548322604749D+00   3.365137533328238D+00   1.124107892765090D-01
 3.1500E+01   2.842075671159289D+00   2.852245608774408D+00   2.759380959330808D+00   9.286464944360016D-02
 3.3100E+01   2.456065055237484D+00   2.463776590791328D+00   2.386252721307714D+00   7.752386948361581D-02
 3.4500E+01   2.155514966695064D+00   2.161733224174949D+00   2.095224496290577D+00   6.650872788437247D-02
 3.6000E+01   1.936636187798892D+00   1.941688211631450D+00   1.885106557936930D+00   5.658165369451992D-02
 3.7000E+01   1.830604544507246D+00   1.834874888927931D+00   1.784425658750450D+00   5.044923017748219D-02
 3.8500E+01   1.697814203198762D+00   1.701010985707094D+00   1.657800043979009D+00   4.321094172808466D-02
 4.0000E+01   1.551847882982132D+00   1.554476251082658D+00   1.517147631342177D+00   3.732861974048167D-02
 4.2000E+01   1.366267601296498D+00   1.368293560644584D+00   1.337615917028205D+00   3.067764361637962D-02
 4.3350E+01   1.279951621663388D+00   1.281565271797405D+00   1.254749350235109D+00   2.681592156229636D-02
 4.5540E+01   1.171975325088197D+00   1.173198084325860D+00   1.151219155217455D+00   2.197892910840606D-02
 5.0000E+01   1.008927793055852D+00   1.009676571935936D+00   9.945243658791324D-01   1.515220605680332D-02
