 1.0000E-01   1.989186300003595D+03   2.371889122559515D+03   1.907983039531099D+03   4.639060830284155D+02
 1.0500E-01   1.717293863330415D+03   2.092483777865606D+03   1.637070067709854D+03   4.554137101557516D+02
 1.2500E-01   1.099438641725013D+03   1.392107300075565D+03   1.033364388296596D+03   3.587429117789699D+02
 1.4000E-01   1.292125955802186D+03   1.585254871946802D+03   1.219800930656935D+03   3.654539412898662D+02
 1.5500E-01   7.624088985983561D+02   1.071152550974244D+03   6.744652453452610D+02   3.966873056289833D+02
 1.7500E-01   3.247750154008452D+02   6.067217260080015D+02   2.339302932525832D+02   3.727914327554182D+02
 2.0000E-01   3.037854066691073D+02   5.171309310297208D+02   2.388056800572866D+02   2.783252509724346D+02
 2.2000E-01   2.824643107653819D+02   4.777701944235399D+02   2.184793940932455D+02   2.592908003302942D+02
 2.5000E-01   2.309566719325551D+02   3.973102574504916D+02   1.734947750406863D+02   2.238154824098054D+02
 3.0000E-01   1.726527055936722D+02   3.039590929101152D+02   1.227620506940877D+02   1.811970422160274D+02
 3.1750E-01   1.592595451569928D+02   2.807334353638908D+02   1.113400013500372D+02   1.693934340138535D+02
 3.5000E-01   1.264156738097494D+02   2.344425802152124D+02   8.028306110928779D+01   1.541595191059246D+02
 4.0000E-01   9.679025214851725D+01   1.874888932291668D+02   5.500778588622764D+01   1.324811073429391D+02
 4.5000E-01   7.770511995915656D+01   1.568835317460252D+02   3.869325105817590D+01   1.181902806878493D+02
 5.3000E-01   6.321543888445179D+01   1.315590912640544D+02   2.998912059777103D+01   1.015699706662833D+02
 5.7000E-01   5.828999204370379D+01   1.230923909593094D+02   2.685343804700014D+01   9.623895291230923D+01
 6.5000E-01   5.028270657627021D+01   1.103165703645885D+02   2.190756967380996D+01   8.840900069077853D+01
 7.3000E-01   4.580570502698658D+01   1.010313254488934D+02   2.024108262351684D+01   8.079024282537654D+01
 8.5000E-01   4.208541731846441D+01   9.326889272388539D+01   1.923508027121095D+01   7.403381245267444D+01
 1.0000E+00   3.702246511229542D+01   8.527740703822522D+01   1.599098461591858D+01   6.928642242230664D+01
 1.1500E+00   3.361543203720183D+01   7.956573921518770D+01   1.408164762105295D+01   6.548409159413478D+01
 1.3000E+00   3.130772974947407D+01   7.529468586204732D+01   1.293908734954852D+01   6.235559851249877D+01
 1.3500E+00   3.128828759264151D+01   7.421393166397898D+01   1.369732582901231D+01   6.051660583496670D+01
 1.4000E+00   3.071699750963861D+01   7.282121501784940D+01   1.341861326798192D+01   5.940260174986747D+01
 1.5300E+00   3.019672985316183D+01   7.002173715925036D+01   1.398351445731747D+01   5.603822270193288D+01
 1.6500E+00   2.903946920245447D+01   6.692324142884667D+01   1.342813844970386D+01   5.349510297914279D+01
 1.8000E+00   2.800969885484191D+01   6.289724489248114D+01   1.330927573200610D+01   4.958796916047504D+01
 1.9000E+00   2.709215321042286D+01   5.997834151704636D+01   1.294383138578098D+01   4.703451013126539D+01
 2.0000E+00   2.573002471112799D+01   5.661785828573129D+01   1.218820076733794D+01   4.442965751839336D+01
 2.1500E+00   2.426272334451263D+01   5.213037622780573D+01   1.179464227505028D+01   4.033573395275547D+01
 2.2700E+00   2.144929745857156D+01   4.694598581587289D+01   9.832043850476571D+00   3.711394196539634D+01
 2.3500E+00   2.076340295991669D+01   4.454247386923873D+01   9.780055739366425D+00   3.476241812987230D+01
 2.5000E+00   1.942881454567932D+01   4.080887601319499D+01   9.289446556285716D+00   3.151942945690928D+01
 2.7500E+00   2.353639011263171D+01   3.493255958127661D+01   1.677091209262960D+01   1.816164748864701D+01
 2.9000E+00   9.328948491461520D+01   1.064892046542880D+02   8.558179947771319D+01   2.090740517657482D+01
 3.1000E+00   1.031742206223032D+02   1.191784542503373D+02   9.340866830055862D+01   2.576978594977878D+01
 3.3500E+00   2.994396819191221D+01   5.194146209055082D+01   1.503679983855232D+01   3.690466225199851D+01
 3.5000E+00   2.144694161702954D+01   3.913682279107148D+01   9.678324818985908D+00   2.945849797208557D+01
 3.7500E+00   1.850187217747844D+01   3.312154836725200D+01   8.312017820837587D+00   2.480953054641441D+01
 4.0000E+00   1.709877324550057D+01   2.897251526003628D+01   8.362941499098874D+00   2.060957376093740D+01
 4.5200E+00   1.716825801937320D+01   2.569509454377240D+01   1.007424911592322D+01   1.562084542784918D+01
 4.8000E+00   1.443564279057244D+01   2.184424021336211D+01   7.960728724881204D+00   1.388351148848090D+01
 5.0000E+00   1.357810294443665D+01   2.011293418596277D+01   7.582429549188989D+00   1.253050463677378D+01
 5.3000E+00   1.294704476831259D+01   1.829615850002969D+01   7.752388147485930D+00   1.054377035254376D+01
 5.6000E+00   1.421321154617683D+01   1.831122166791060D+01   9.994626038274930D+00   8.316595629635671D+00
 5.9000E+00   2.112522479547943D+01   2.438033643171987D+01   1.741592791712383D+01   6.964408514596037D+00
 6.7500E+00   1.705377801459392D+01   1.983526222064236D+01   1.357180228777514D+01   6.263459932867223D+00
 7.5500E+00   1.361225869859085D+01   1.551071371128391D+01   1.099687572806599D+01   4.513837983217915D+00
 8.2500E+00   1.374099870443416D+01   1.509703933141591D+01   1.167392466053513D+01   3.423114670880784D+00
 8.7000E+00   1.570281675718332D+01   1.679952622060780D+01   1.388531469952097D+01   2.914211521086836D+00
 9.0000E+00   1.785024802077352D+01   1.879615572058141D+01   1.615444621066641D+01   2.641709509915003D+00
 9.3000E+00   1.991906662773567D+01   2.074310138751698D+01   1.828693755907727D+01   2.456163828439716D+00
 9.7500E+00   1.963341345361172D+01   2.031540470331184D+01   1.809702196032474D+01   2.218382742987096D+00
 1.0000E+01   1.867737373686846D+01   1.927643703778559D+01   1.723616217147825D+01   2.040274866307349D+00
 1.0500E+01   2.052574753981753D+01   2.100066385460448D+01   1.932078704815621D+01   1.679876806448277D+00
 1.1000E+01   2.942703475368583D+01   2.988336619833565D+01   2.827381125013352D+01   1.609554948202142D+00
 1.1400E+01   3.632000217978070D+01   3.679321415713598D+01   3.512399798131445D+01   1.669216175821542D+00
 1.2000E+01   4.067147783948278D+01   4.115768009599419D+01   3.943026488683122D+01   1.727415209162967D+00
 1.2700E+01   3.903750756678230D+01   3.947389673643288D+01   3.784048549587533D+01   1.633411240557547D+00
 1.3500E+01   3.513829210766551D+01   3.552823251020769D+01   3.403329632894739D+01   1.494936181260311D+00
 1.5000E+01   2.914388585663604D+01   2.944785636696168D+01   2.824793694251179D+01   1.199919424449896D+00
 1.6500E+01   2.894309014886661D+01   2.917497928598182D+01   2.819129038838392D+01   9.836888975979134D-01
 1.8000E+01   2.930912823269722D+01   2.949212608294021D+01   2.865226788245180D+01   8.398582004884034D-01
 1.9000E+01   2.938899961082322D+01   2.954488706963986D+01   2.878564303391931D+01   7.592440357205528D-01
 2.0000E+01   2.793052184552632D+01   2.806148278261163D+01   2.738809031982543D+01   6.733924627862016D-01
 2.1000E+01   2.693673515632980D+01   2.703784349640900D+01   2.647004132521493D+01   5.678021711940607D-01
 2.3000E+01   2.496660610019264D+01   2.502656441402030D+01   2.461449097944575D+01   4.120734345745318D-01
 2.5000E+01   2.223759138280035D+01   2.227404588713781D+01   2.197124257863513D+01   3.028033085026813D-01
 2.6500E+01   2.002931009582744D+01   2.005739070606883D+01   1.980467815054777D+01   2.527125555210498D-01
 2.7500E+01   1.814086507509434D+01   1.816467665809514D+01   1.794077551963901D+01   2.239011384561368D-01
 2.9500E+01   1.477699327709058D+01   1.479448045454793D+01   1.462023313926605D+01   1.742473152818839D-01
 3.1500E+01   1.238291502487458D+01   1.239585566913575D+01   1.226193869427002D+01   1.339169748657340D-01
 3.3100E+01   1.143293426381772D+01   1.144257128749641D+01   1.133430344942153D+01   1.082678380748834D-01
 3.4500E+01   1.101551235994233D+01   1.102324425729490D+01   1.093119819152900D+01   9.204606576589616D-02
 3.6000E+01   1.062952482325142D+01   1.063578670491973D+01   1.055749770318393D+01   7.828900173580390D-02
 3.7000E+01   1.067107777937596D+01   1.067643330213136D+01   1.060579821997190D+01   7.063508215945898D-02
 3.8500E+01   1.085813701941477D+01   1.086229068547843D+01   1.080033898726981D+01   6.195169820862103D-02
 4.0000E+01   1.104510686634614D+01   1.104863011282896D+01   1.099285731734611D+01   5.577279548284871D-02
 4.2000E+01   1.124050370841376D+01   1.124338242439133D+01   1.119381294167619D+01   4.956948271514292D-02
 4.3350E+01   1.154483945008868D+01   1.154732216329207D+01   1.150032277822716D+01   4.699938506491824D-02
 4.5540E+01   1.098364367145859D+01   1.098576073529235D+01   1.094200779094067D+01   4.375294435167657D-02
 5.0000E+01   7.726059511389495D+00   7.727452388280266D+00   7.695561855138044D+00   3.189053314221961D-02
 6.0000E+01   4.652189051232510D+00   4.652744181036037D+00   4.637540749542591D+00   1.520343149344401D-02
 7.0000E+01   3.269934741673202D+00   3.270214364158965D+00   3.261479336350617D+00   8.735027808348117D-03
 8.5000E+01   1.354979608292220D+00   1.355097212372288D+00   1.351264632805975D+00   3.832579566313214D-03
 1.0000E+02   8.544215777568007D-01   8.544650684836185D-01   8.526061143957395D-01   1.858954087879016D-03
 1.0600E+02   5.791771504400781D-01   5.792048962971132D-01   5.778078743845474D-01   1.397021912565582D-03
 1.1000E+02   7.444250359775940D-01   7.444463752873680D-01   7.432516473038759D-01   1.194727983491871D-03
 1.1500E+02   5.558994700702086D-01   5.559154275424344D-01   5.549000547427161D-01   1.015372799718238D-03
 1.2000E+02   4.654741975208789D-01   4.654859185212015D-01   4.646636242753514D-01   8.222942458501786D-04
 1.2700E+02   6.471386100915544D-01   6.471467764281638D-01   6.464832053723248D-01   6.635710558389925D-04
 1.3300E+02   4.116137648154159D-01   4.116198937320429D-01   4.110614617778746D-01   5.584319541683039D-04
 1.4100E+02   3.423168432333747D-01   3.423209716351281D-01   3.418941975331033D-01   4.267741020248214D-04
 1.4500E+02   3.110171555733480D-01   3.110205623467959D-01   3.106477100327447D-01   3.728523140512133D-04
 1.5000E+02   4.474311964617189D-01   4.474339156156846D-01   4.471142754852313D-01   3.196401304533731D-04
 1.5500E+02   5.148381751448907D-01   5.148404135098346D-01   5.145554258773128D-01   2.849876325215597D-04
 2.0000E+02   2.591116744050803D-01   2.591121641336884D-01   2.590023675582677D-01   1.097965754206588D-04
 2.5000E+02   1.502925156125893D-01   1.502926388902708D-01   1.502490094237465D-01   4.362946652433845D-05
 3.5000E+02   8.473000511937508D-02   8.473002105790124D-02   8.471867617362316D-02   1.134488427807276D-05
 4.5000E+02   5.858289913755450D-02   5.858290259919407D-02   5.857877167388803D-02   4.130925306012824D-06
 5.0000E+02   5.039309040338964D-02   5.039309222654885D-02   5.039038516486478D-02   2.707061684047955D-06
 6.0000E+02   4.135876754355830D-02   4.135876814178830D-02   4.135746672526508D-02   1.301416523223084D-06
 8.0000E+02   3.338477825354166D-02   3.338477835501354D-02   3.338436786470932D-02   4.104903042121211D-07
 1.0000E+03   3.006873309270240D-02   3.006873311758974D-02   3.006856536690747D-02   1.677506822656460D-07
 1.3000E+03   2.758539706556987D-02   2.758539706994189D-02   2.758533846272605D-02   5.860721586574049D-08
 1.5000E+03   2.674642372824622D-02   2.674642372983378D-02   2.674639067935552D-02   3.305047825967209D-08
 2.0000E+03   2.663053498598116D-02   2.663053498625642D-02   2.663052464743916D-02   1.033881724062277D-08
 2.6000E+03   2.760569023040409D-02   2.760569023046055D-02   2.760568658124619D-02   3.649214364290789D-09
 3.0000E+03   2.826506055450689D-02   2.826506055453021D-02   2.826505848585988D-02   2.068670303368632D-09
 5.7000E+03   4.062404562339813D-02   4.062404562339834D-02   4.062404546347907D-02   1.599192728804691D-10
 9.6000E+03   5.583865524036511D-02   5.583865524036511D-02   5.583865521920529D-02   2.115981578756237D-11
 3.0000E+04   1.666675744771585D-03   1.666675744771585D-03   1.666675744554382D-03   2.172028547372758D-13
 1.0000E+05   8.626736712816960D-05   8.626736712816960D-05   8.626736712642333D-05   1.746257549581013D-15
