 1.0000E-01   5.308485909754710D+01   1.181571322285004D+02   3.464288272268491D+01   8.351424950581546D+01
 1.0500E-01   5.320115858836800D+01   1.138778325491272D+02   3.600620616765269D+01   7.787162638147451D+01
 1.2500E-01   5.544568365337643D+01   1.019333869228587D+02   4.227282789444069D+01   5.966055902841806D+01
 1.4000E-01   5.851707731297350D+01   9.709673192246846D+01   4.761578276347283D+01   4.948094915899562D+01
 1.5500E-01   6.264321062917438D+01   9.502004668760408D+01   5.345715916912255D+01   4.156288751848155D+01
 1.7500E-01   6.957371420469626D+01   9.582126897133514D+01   6.199979605058964D+01   3.382147292074551D+01
 2.0000E-01   7.996451722850195D+01   1.017735822262953D+02   7.332044853991380D+01   2.845313368638153D+01
 2.2000E-01   8.159927513660038D+01   1.019011993874325D+02   7.494040449950525D+01   2.696079488792724D+01
 2.5000E-01   7.336119395329912D+01   9.211763801032271D+01   6.646688858761526D+01   2.565074942270742D+01
 3.0000E-01   5.708841420526768D+01   7.323675768065949D+01   5.016392330949982D+01   2.307283437115968D+01
 3.1750E-01   5.206397145370835D+01   6.742484873128150D+01   4.518337601504220D+01   2.224147271623934D+01
 3.5000E-01   4.336952090034247D+01   5.745388394083956D+01   3.660850558395501D+01   2.084537835688457D+01
 4.0000E-01   3.279594579424403D+01   4.515030366840825D+01   2.633640095630800D+01   1.881390271210025D+01
 4.5000E-01   2.580114724545605D+01   3.665932823178613D+01   1.970198434664926D+01   1.695734388513686D+01
 5.3000E-01   1.905255719171139D+01   2.813826289611034D+01   1.362659022029503D+01   1.451167267581533D+01
 5.7000E-01   1.686326599752181D+01   2.524020631645969D+01   1.178413869473812D+01   1.345606762172157D+01
 6.5000E-01   1.379417247272968D+01   2.096215415880765D+01   9.340587649167558D+00   1.162156650964009D+01
 7.3000E-01   1.193198671689738D+01   1.787488934501284D+01   8.000849627096697D+00   9.874039717916139D+00
 8.5000E-01   1.040330778876831D+01   1.491044578793450D+01   7.060863138362390D+00   7.849582649572113D+00
 1.0000E+00   9.554689522366127D+00   1.311315917200177D+01   6.732306905366061D+00   6.380852266635709D+00
 1.1500E+00   8.899464908307161D+00   1.208692893463895D+01   6.350185340661800D+00   5.736743593977147D+00
 1.3000E+00   8.186117443066156D+00   1.144487425634588D+01   5.662113555012367D+00   5.782760701333512D+00
 1.3500E+00   7.936024379833314D+00   1.124618894027535D+01   5.385920574111946D+00   5.860268366163403D+00
 1.4000E+00   7.713497571321301D+00   1.106428042160229D+01   5.109889023784702D+00   5.954391397817585D+00
 1.5300E+00   7.109172509885754D+00   1.066069093230793D+01   4.371403295438791D+00   6.289287636869138D+00
 1.6500E+00   6.669331242151641D+00   1.051478451729845D+01   3.790729658129766D+00   6.724054859168685D+00
 1.8000E+00   6.202379692331529D+00   1.032837769671352D+01   3.167429964383830D+00   7.160947732329690D+00
 1.9000E+00   5.961220548050756D+00   1.018488494036055D+01   2.836867370148922D+00   7.348017570211634D+00
 2.0000E+00   5.701906191894379D+00   9.969106626145438D+00   2.512440727633561D+00   7.456665898511875D+00
 2.1500E+00   5.408391650608897D+00   9.706276770991016D+00   2.112813639823554D+00   7.593463131167460D+00
 2.2700E+00   5.217663906466352D+00   9.519012138761925D+00   1.858377938206447D+00   7.660634200555481D+00
 2.3500E+00   5.084972439641478D+00   9.402923268707941D+00   1.724382827160671D+00   7.678540441547266D+00
 2.5000E+00   4.855306889840612D+00   9.110881772057025D+00   1.561175089444820D+00   7.549706682612205D+00
 2.7500E+00   4.525201822668294D+00   8.523748723218054D+00   1.432216162006029D+00   7.091532561212023D+00
 2.9000E+00   4.330751878999213D+00   8.104664646644952D+00   1.381036452214885D+00   6.723628194430066D+00
 3.1000E+00   4.111406618717712D+00   7.575181046057633D+00   1.339585841335760D+00   6.235595204721872D+00
 3.3500E+00   3.858324524904142D+00   6.949375551599945D+00   1.299440437562190D+00   5.649935114037755D+00
 3.5000E+00   3.724862176399912D+00   6.606989472130746D+00   1.284605503705246D+00   5.322383968425500D+00
 3.7500E+00   3.503598712479098D+00   6.050462068277692D+00   1.270132453371119D+00   4.780329614906575D+00
 4.0000E+00   3.304089079488878D+00   5.541495240701932D+00   1.269599084079292D+00   4.271896156622640D+00
 4.5200E+00   2.974130492701452D+00   4.664137127137776D+00   1.306600280801931D+00   3.357536846335845D+00
 4.8000E+00   2.840464802312453D+00   4.293318189736863D+00   1.346139627434717D+00   2.947178562302144D+00
 5.0000E+00   2.758656153566219D+00   4.067232137273182D+00   1.380460077800006D+00   2.686772059473177D+00
 5.3000E+00   2.655777769222017D+00   3.771869590216873D+00   1.438011123444657D+00   2.333858466772218D+00
 5.6000E+00   2.569039460778562D+00   3.523890792783229D+00   1.495027794960562D+00   2.028862997822667D+00
 5.9000E+00   2.493154994156179D+00   3.311272784643446D+00   1.547913307379295D+00   1.763359477264152D+00
 6.7500E+00   2.314058425137242D+00   2.826754319043078D+00   1.687348057676940D+00   1.139406261366137D+00
 7.5500E+00   2.204737792191152D+00   2.503452481172989D+00   1.811108256240387D+00   6.923442249326018D-01
 8.2500E+00   2.347117837778447D+00   2.448999196062032D+00   2.166879351221721D+00   2.821198448403118D-01
 8.7000E+00   3.690280867729221D+00   3.724336856302763D+00   3.581989758385840D+00   1.423470979169233D-01
 9.0000E+00   5.240202787326959D+00   5.263710901914026D+00   5.141745778600413D+00   1.219651233136125D-01
 9.3000E+00   9.693055240409459D+00   9.758752302164789D+00   9.486552502078736D+00   2.721998000860568D-01
 9.7500E+00   1.172210491670751D+01   1.182434480115636D+01   1.139125512744095D+01   4.330896737154110D-01
 1.0000E+01   1.184221954711485D+01   1.195673572392065D+01   1.145907586877117D+01   4.976598551494827D-01
 1.0500E+01   1.049272811017470D+01   1.062119367778292D+01   1.005942918975139D+01   5.617644880315328D-01
 1.1000E+01   8.741355980277836D+00   8.875120443349703D+00   8.315496739494680D+00   5.596237038550204D-01
 1.1400E+01   7.413385502408722D+00   7.551953541325415D+00   7.007591775997398D+00   5.443617653280179D-01
 1.2000E+01   5.460112318994383D+00   5.605216179360943D+00   5.113526504715034D+00   4.916896746459071D-01
 1.2700E+01   4.238593103557490D+00   4.356851946231983D+00   3.989452397187542D+00   3.673995490444433D-01
 1.3500E+01   4.481338417945871D+00   4.543450439381751D+00   4.328314867906889D+00   2.151355714748626D-01
 1.5000E+01   5.965822500891702D+00   5.984558659961538D+00   5.887173576846205D+00   9.738508311533353D-02
 1.6500E+01   9.843741225488822D+00   9.864928830265383D+00   9.724332429020395D+00   1.405964012449920D-01
